monitorID,longitude,latitude,elevation,timezone,countryCode,stateCode,siteName,agencyName,countyName,msaName,monitorType,siteID,instrumentID,aqsID,pwfslID,pwfslDataIngestSource,telemetryAggregator,telemetryUnitID
480291069_01,-98.39139,29.5294,238,America/Chicago,US,TX,San Antonio IH35 C1069,Texas Commission on Environmental Quality,Bexar,"San Antonio, TX",NA,480291069,01,480291069,NA,AIRNOW,NA,NA
MMMT10006_01,-112.363842,48.607406,NA,America/Denver,US,MT,Cut Bank,Montana DEQ,Mt1,NA,NA,MMMT10006,01,MMMT10006,NA,AIRNOW,NA,NA
380530002_01,-103.2642,47.6011,NA,America/Chicago,US,ND,TRNP-NU,North Dakota Department of Health,Mc Kenzie,NA,NA,380530002,01,380530002,NA,AIRNOW,NA,NA
180970078_01,-86.1147,39.8108,NA,America/Indiana/Indianapolis,US,IN,Indpls-Washington Park,Indiana Dept. of Environmental Management,Marion,"Indianapolis, IN",NA,180970078,01,180970078,NA,AIRNOW,NA,NA
000090606_01,-112.927795,53.800117,NA,America/Edmonton,CA,AB,Bruderheim,Alberta Environmental Monitoring and Reporting Agency (AEMERA),Alberta,NA,NA,000090606,01,000090606,NA,AIRNOW,NA,NA
340410007_01,-75.067825,40.924606,146,America/New_York,US,NJ,Columbia,New Jersey Dept. of Environmental Protection,Warren,NA,NA,340410007,01,340410007,NA,AIRNOW,NA,NA
840060831009_01,-120.432844,34.890667,100,America/Los_Angeles,US,CA,Santa Maria,Santa Barbara County Air Pollution Control District,Santa Barbara,"Santa Barbara-Santa Maria, CA",NA,840060831009,01,840060831009,NA,AIRNOW,NA,NA
530450007_01,-123.100807,47.213551,7,America/Los_Angeles,US,WA,Shelton-W Franklin,Washington Department of Ecology,Mason,"Shelton, WA",NA,530450007,01,530450007,NA,AIRNOW,NA,NA
060292009_01,-118.8647,34.8416,NA,America/Los_Angeles,US,CA,Lebec,San Joaquin Valley Unified APCD,Kern,NA,NA,060292009,01,060292009,NA,AIRNOW,NA,NA
120590004_01,-85.6044,30.8475,NA,America/Chicago,US,FL,Bonifay,Florida Dept. of Environmental Protection,Holmes,NA,NA,120590004,01,120590004,NA,AIRNOW,NA,NA
170830117_01,-90.344494,39.101439,NA,America/Chicago,US,IL,JERSEYVL,Illinois EPA,Jersey,NA,NA,170830117,01,170830117,NA,AIRNOW,NA,NA
220511001_01,-90.2728,30.0411,NA,America/Chicago,US,LA,Kenner,Louisiana Department of Environmental Quality,Jefferson,"New Orleans-Metairie-Kenner, LA",NA,220511001,01,220511001,NA,AIRNOW,NA,NA
120090007_01,-80.6283,28.0542,NA,America/New_York,US,FL,Melbourne,Florida Dept. of Environmental Protection,Brevard,"Palm Bay-Melbourne-Titusville, FL",NA,120090007,01,120090007,NA,AIRNOW,NA,NA
840170310119_01,-87.557392,41.578603,NA,America/Chicago,US,IL,Kingery Near-road #1,Illinois EPA,Cook,"Chicago-Naperville-Joliet, IL-IN-WI",NA,840170310119,01,840170310119,NA,AIRNOW,NA,NA
120310032_01,-81.635556,30.356111,NA,America/New_York,US,FL,Kooker Park,City of Jacksonville - Environmental Quality Division,Duval,NA,NA,120310032,01,120310032,NA,AIRNOW,NA,NA
290210005_01,-94.858333,39.741667,258,America/Chicago,US,MO,St. Joseph,Missouri Department of Natural Resources,Buchanan,"St. Joseph, MO-KS",NA,290210005,01,290210005,NA,AIRNOW,NA,NA
201950001_01,-99.7636,38.7703,NA,America/Chicago,US,KS,Cedar Bluff,Kansas Dept. of Health and Environment,Trego,NA,NA,201950001,01,201950001,NA,AIRNOW,NA,NA
020200018_01,-149.8246,61.205861,39,America/Anchorage,US,AK,Garden,State of Alaska DEC,Anchorage,"Anchorage, AK",NA,020200018,01,020200018,NA,AIRNOW,NA,NA
400430860_01,-98.9353,36.1589,NA,America/Chicago,US,OK,Seiling,Oklahoma Department of Environmental Quality,Dewey,NA,NA,400430860,01,400430860,NA,AIRNOW,NA,NA
484391053_01,-97.337983,32.664739,214,America/Chicago,US,TX,Fort Worth CA Parkway N C1053,Texas Commission on Environmental Quality,Tarrant,"Dallas-Fort Worth-Arlington, TX",NA,484391053,01,484391053,NA,AIRNOW,NA,NA
060090001_01,-120.680277,38.20185,300,America/Los_Angeles,US,CA,San Andreas,California Air Resources Board,Calaveras,NA,NA,060090001,01,060090001,NA,AIRNOW,NA,NA
060290014_01,-119.062613,35.356615,NA,America/Los_Angeles,US,CA,Bakersfield - California Ave,California Air Resources Board,Kern,"Bakersfield, CA",NA,060290014,01,060290014,NA,AIRNOW,NA,NA
080690009_01,-105.079765,40.571259,1526,America/Denver,US,CO,Ft. Collins - CSU Facilities,Colorado Department of Public Health and Environment,Larimer,NA,NA,080690009,01,080690009,NA,AIRNOW,NA,NA
300490004_01,-111.987164,46.8505,NA,America/Denver,US,MT,NCORE,Montana DEQ,Lewis And Clark,NA,NA,300490004,01,300490004,NA,AIRNOW,NA,NA
060450006_01,-123.206528,39.150478,189,America/Los_Angeles,US,CA,Ukiah Library,Mendocino County AQMD,Mendocino,NA,NA,060450006,01,060450006,NA,AIRNOW,NA,NA
460330132_01,-103.483658,43.557613,1290,America/Denver,US,SD,WIND CAVE,South Dakota Department of Environment and Natural Resources,Custer,NA,NA,460330132,01,460330132,NA,AIRNOW,NA,NA
840180190010_01,-85.741337,38.288191,140,America/Kentucky/Louisville,US,IN,Jeffersonville - Bates-Bowyer Av,Indiana Dept. of Environmental Management,Clark,NA,NA,840180190010,01,840180190010,NA,AIRNOW,NA,NA
000094401_01,-111.50264,54.216473,NA,America/Edmonton,CA,AB,St. Lina,Alberta Environmental Monitoring and Reporting Agency (AEMERA),Alberta,NA,NA,000094401,01,000094401,NA,AIRNOW,NA,NA
370810013_01,-79.802314,36.109006,560,America/New_York,US,NC,MENDNHAL,North Carolina DEQ - Division of Air Quality,Guilford,"Greensboro-High Point, NC",NA,370810013,01,370810013,NA,AIRNOW,NA,NA
371210004_01,-82.062082,35.912487,NA,America/New_York,US,NC,Spruce Pine,North Carolina DEQ - Division of Air Quality,Mitchell,NA,NA,371210004,01,371210004,NA,AIRNOW,NA,NA
390610010_01,-84.69086,39.21494,NA,America/New_York,US,OH,Colerain,Ohio EPA-DAPC,Hamilton,"Cincinnati-Middletown, OH-KY-IN",NA,390610010,01,390610010,NA,AIRNOW,NA,NA
390250022_01,-84.1441,39.0828,111,America/New_York,US,OH,Batavia,Ohio EPA-DAPC,Clermont,"Cincinnati-Middletown, OH-KY-IN",NA,390250022,01,390250022,NA,AIRNOW,NA,NA
800020012_01,-115.4469,32.6292,NA,America/Tijuana,MX,BN,Universidad Autonoma de Baja California,Baja California,Baja California Norte,NA,NA,800020012,01,800020012,NA,AIRNOW,NA,NA
181670018_01,-87.4014,39.4861,NA,America/Indiana/Indianapolis,US,IN,Terre Haute-Lafayette Ave,Indiana Dept. of Environmental Management,Vigo,"Terre Haute, IN",NA,181670018,01,181670018,NA,AIRNOW,NA,NA
000010602_01,-57.92207,48.95224,NA,America/St_Johns,CA,NF,MacPherson Avenue - Corner Brook,Environment Canada,Newfoundland,NA,NA,000010602,01,000010602,NA,AIRNOW,NA,NA
490471004_01,-109.56083,40.464722,NA,America/Denver,US,UT,Vernal #4,Utah Department of Environmental Quality,Uintah,NA,NA,490471004,01,490471004,NA,AIRNOW,NA,NA
560391013_01,-110.830833,44.373056,NA,America/Denver,US,WY,Yellowstone- Old Faithful Snow Lodge,National Park Service,Teton,NA,NA,560391013,01,560391013,NA,AIRNOW,NA,NA
000090701_01,-111.39,56.7328,NA,America/Edmonton,CA,AB,Athabasca Valley,Alberta Environmental Monitoring and Reporting Agency (AEMERA),Alberta,NA,NA,000090701,01,000090701,NA,AIRNOW,NA,NA
840310790005_01,-98.378889,40.918333,573,America/Chicago,US,NE,Grand Island DOT,Nebraska Department of Environment and Energy,Hall,"Grand Island, NE",NA,840310790005,01,840310790005,NA,AIRNOW,NA,NA
530579999_01,-122.559998,48.465401,10,America/Los_Angeles,US,WA,Anacortes-Bartholomew Rd (US),Washington Department of Ecology,Skagit,NA,NA,530579999,01,530579999,NA,AIRNOW,NA,NA
840530739992_01,-122.1471,48.9477,NA,America/Los_Angeles,US,WA,Maple Falls-Azure Way,Washington Department of Ecology,Whatcom,NA,NA,840530739992,01,840530739992,NA,AIRNOW,NA,NA
CC0050109_01,-73.663913,45.502648,NA,America/New_York,CA,QC,Duncan,Canada-Quebec2,NA,NA,NA,CC0050109,01,CC0050109,NA,AIRNOW,NA,NA
410591003_01,-119.262991,45.828968,194,America/Los_Angeles,US,OR,Hermiston - Municipal Airport,Oregon Dept. of Environmental Quality,Umatilla,"Pendleton-Hermiston, OR",NA,410591003,01,410591003,NA,AIRNOW,NA,NA
410610120_01,-117.812896,45.300884,882,America/Los_Angeles,US,OR,Cove - City Hall,Oregon Dept. of Environmental Quality,Union,"La Grande, OR",NA,410610120,01,410610120,NA,AIRNOW,NA,NA
060531003_01,-121.623271,36.694261,10,America/Los_Angeles,US,CA,Salinas AMS,Monterey Bay Unified APCD,Monterey,"Salinas, CA",NA,060531003,01,060531003,NA,AIRNOW,NA,NA
160690012_01,-116.991402,46.408501,NA,America/Los_Angeles,US,ID,Lewiston,Idaho Department of Environmental Quality,Nez Perce,"Lewiston, ID-WA",NA,160690012,01,160690012,NA,AIRNOW,NA,NA
360810120_01,-73.8933,40.7269,NA,America/New_York,US,NY,Maspeth,New York Dept. of Environmental Conservation,Queens,"New York-Northern New Jersey-Long Island, NY-NJ-PA",NA,360810120,01,360810120,NA,AIRNOW,NA,NA
000101301_01,-122.56694,49.09556,82,America/Vancouver,CA,BC,Langley,Metro Vancouver,British Columbia,NA,NA,000101301,01,000101301,NA,AIRNOW,NA,NA
483091037_01,-97.0706,31.6531,140,America/Chicago,US,TX,Waco C1037,Texas Commission on Environmental Quality,Mc Lennan,"Waco, TX",NA,483091037,01,483091037,NA,AIRNOW,NA,NA
060771002_01,-121.26897,37.95075,NA,America/Los_Angeles,US,CA,Stockton - Hazelton Street,California Air Resources Board,San Joaquin,"Stockton, CA",NA,060771002,01,060771002,NA,AIRNOW,NA,NA
061010003_01,-121.61884,39.13868,NA,America/Los_Angeles,US,CA,Yuba City,California Air Resources Board,Sutter,"Yuba City, CA",NA,061010003,01,061010003,NA,AIRNOW,NA,NA
320050007_01,-119.732101,38.897611,1490,America/Los_Angeles,US,NV,Ranchos,Nevada Division of Environmental Protection,Douglas,NA,NA,320050007,01,320050007,NA,AIRNOW,NA,NA
000105001_01,-122.9611,50.1439,641,America/Vancouver,CA,BC,Whistler Meadow Park,British Columbia Ministry of Environment,British Columbia,NA,NA,000105001,01,000105001,NA,AIRNOW,NA,NA
840530499998_01,-123.731764,46.688218,17,America/Los_Angeles,US,WA,Raymond-4th St,Washington Department of Ecology,Pacific,NA,NA,840530499998,01,840530499998,NA,AIRNOW,NA,NA
530570015_01,-122.337601,48.410198,7,America/Los_Angeles,US,WA,Mt Vernon-S 2nd St,Washington Department of Ecology,Skagit,"Mount Vernon-Anacortes, WA",NA,530570015,01,530570015,NA,AIRNOW,NA,NA
131210056_01,-84.391418,33.778315,NA,America/New_York,US,GA,NR-Georgia Tech,Georgia Department of Natural Resources,Fulton,"Atlanta-Sandy Springs-Marietta, GA",NA,131210056,01,131210056,NA,AIRNOW,NA,NA
150011012_01,-155.9133,19.5097,517,Pacific/Honolulu,US,HI,Kona,Hawaii State Dept. of Health,Hawaii,"Hilo, HI",NA,150011012,01,150011012,NA,AIRNOW,NA,NA
800150333_01,-99.0303,19.5329,2242,America/Mexico_City,MX,MX,San Agustín,Red de Monitoreo de la Calidad del Aire de la Ciudad de Mexico,Mexico State,NA,NA,800150333,01,800150333,NA,AIRNOW,NA,NA
210130002_01,-83.7369,36.6081,NA,America/New_York,US,KY,MIDAIR,Kentucky DEP,Bell,"Middlesborough, KY",NA,210130002,01,210130002,NA,AIRNOW,NA,NA
240190004_01,-76.1408,38.5876,3,America/New_York,US,MD,Horn Point,Maryland Department of the Environment,Dorchester,NA,NA,240190004,01,240190004,NA,AIRNOW,NA,NA
340390004_01,-74.208366,40.641441,5,America/New_York,US,NJ,Elizabeth Trailer,New Jersey Dept. of Environmental Protection,Union,"New York-Northern New Jersey-Long Island, NY-NJ-PA",NA,340390004,01,340390004,NA,AIRNOW,NA,NA
061050002_01,-122.941109,40.734722,600,America/Los_Angeles,US,CA,Weaverville,North Coast Unified Air Quality Management District,Trinity,NA,NA,061050002,01,061050002,NA,AIRNOW,NA,NA
360590005_01,-73.5869,40.7447,NA,America/New_York,US,NY,Eisenhower Park,New York Dept. of Environmental Conservation,Nassau,"New York-Northern New Jersey-Long Island, NY-NJ-PA",NA,360590005,01,360590005,NA,AIRNOW,NA,NA
160590004_01,-113.890285,45.181907,1200,America/Boise,US,ID,Salmon PM2.5,Idaho Department of Environmental Quality,Lemhi,NA,NA,160590004,01,160590004,NA,AIRNOW,NA,NA
CC0050126_01,-73.928944,45.426509,NA,America/New_York,CA,QC,Sainte-Anne-de-Bellevue,Canada-Quebec2,NA,NA,NA,CC0050126,01,CC0050126,NA,AIRNOW,NA,NA
300750001_01,-105.37028,45.440295,NA,America/Denver,US,MT,Broadus,Montana DEQ,Powder River,NA,NA,300750001,01,300750001,NA,AIRNOW,NA,NA
160211008_01,-116.359419,48.894014,NA,America/Los_Angeles,US,ID,Mt Hall,Idaho Department of Environmental Quality,Boundary,NA,NA,160211008,01,160211008,NA,AIRNOW,NA,NA
000107100_01,-124.996101,49.682499,NA,America/Vancouver,CA,BC,Courtenay Elementary School,British Columbia Ministry of Environment,British Columbia,NA,NA,000107100,01,000107100,NA,AIRNOW,NA,NA
120310077_01,-81.5869,30.4758,NA,America/New_York,US,FL,Sheffield Elementary School,City of Jacksonville - Environmental Quality Division,Duval,"Jacksonville, FL",NA,120310077,01,120310077,NA,AIRNOW,NA,NA
320311007_01,-119.718738,39.621462,1369,America/Los_Angeles,US,NV,Spanish Springs,Washoe County Health District Air Quality Management Division,Washoe,"Reno-Sparks, NV",NA,320311007,01,320311007,NA,AIRNOW,NA,NA
490494001_01,-111.7136,40.3414,1343,America/Denver,US,UT,Lindon,Utah Department of Environmental Quality,Utah,"Provo-Orem, UT",NA,490494001,01,490494001,NA,AIRNOW,NA,NA
490495010_01,-111.660202,40.136398,1389,America/Denver,US,UT,Spanish Fork,Utah Department of Environmental Quality,Utah,"Provo-Orem, UT",NA,490495010,01,490495010,NA,AIRNOW,NA,NA
040139812_01,-112.1181,33.4265,317,America/Phoenix,US,AZ,Durango Complex,Maricopa County Air Quality Department,Maricopa,"Phoenix-Mesa-Scottsdale, AZ",NA,040139812,01,040139812,NA,AIRNOW,NA,NA
530670013_01,-122.821503,47.029301,65,America/Los_Angeles,US,WA,Lacey-College St,Washington Department of Ecology,Thurston,"Olympia, WA",NA,530670013,01,530670013,NA,AIRNOW,NA,NA
120110035_01,-80.167847,26.131256,NA,America/New_York,US,FL,Near Road,Broward County Environmental Engineering and Permitting  Division,Broward,"Miami-Fort Lauderdale-Miami Beach, FL",NA,120110035,01,120110035,NA,AIRNOW,NA,NA
270317810_01,-89.6908,47.9721,NA,America/Chicago,US,MN,Grand Portage,Minnesota Pollution Control Agency,Cook,NA,NA,270317810,01,270317810,NA,AIRNOW,NA,NA
370570002_01,-80.2627,35.8145,241,America/New_York,US,NC,LWATTOWR,North Carolina DEQ - Division of Air Quality,Davidson,"Thomasville-Lexington, NC",NA,370570002,01,370570002,NA,AIRNOW,NA,NA
371310003_01,-77.655389,36.511708,55,America/New_York,US,NC,Northampton,North Carolina DEQ - Division of Air Quality,Northampton,NA,NA,371310003,01,371310003,NA,AIRNOW,NA,NA
170191001_01,-88.372549,40.052241,NA,America/Chicago,US,IL,BONDVILLE,Illinois EPA,Champaign,NA,NA,170191001,01,170191001,NA,AIRNOW,NA,NA
390850007_01,-81.242156,41.726811,203,America/New_York,US,OH,Painesville - JFS,Ohio EPA-DAPC,Lake,"Cleveland-Elyria-Mentor, OH",NA,390850007,01,390850007,NA,AIRNOW,NA,NA
000080211_01,-106.662796,52.136055,NA,America/Regina,CA,SK,Saskatoon,Saskatchewan Environment,Saskatchewan,NA,NA,000080211,01,000080211,NA,AIRNOW,NA,NA
840060150007_01,-124.20347,41.75613,NA,America/Los_Angeles,US,CA,Crescent City,North Coast Unified Air Quality Management District,Del Norte,NA,NA,840060150007,01,840060150007,NA,AIRNOW,NA,NA
840250170010_01,-71.307519,42.612113,NA,America/New_York,US,MA,ChelmsfordNR,Massachusetts Dept. of Environmental Protection,Middlesex,NA,NA,840250170010,01,840250170010,NA,AIRNOW,NA,NA
421010057_01,-75.1424,39.9603,NA,America/New_York,US,PA,FAB,Philadelphia Air Management Services,Philadelphia,NA,NA,421010057,01,421010057,NA,AIRNOW,NA,NA
483550034_01,-97.4657,27.811814,8,America/Chicago,US,TX,Corpus Christi Dona Park C635,Texas Commission on Environmental Quality,Nueces,"Corpus Christi, TX",NA,483550034,01,483550034,NA,AIRNOW,NA,NA
160090010_01,-116.570297,47.3167,665,America/Los_Angeles,US,ID,St. Maries,Idaho Department of Environmental Quality,Benewah,NA,NA,160090010,01,160090010,NA,AIRNOW,NA,NA
160130004_01,-114.371094,43.682556,NA,America/Boise,US,ID,Ketchum,Idaho Department of Environmental Quality,Blaine,NA,NA,160130004,01,160130004,NA,AIRNOW,NA,NA
060431001_01,-119.587094,37.748707,NA,America/Los_Angeles,US,CA,Yosemite Village - Visitor Center,California Air Resources Board,Mariposa,NA,NA,060431001,01,060431001,NA,AIRNOW,NA,NA
550430009_01,-90.696373,42.692131,NA,America/Chicago,US,WI,Potosi,Wisconsin Dept. of Natural Resources,Grant,NA,NA,550430009,01,550430009,NA,AIRNOW,NA,NA
350011012_01,-106.5077,35.185,1805,America/Denver,US,NM,Tramway,Albuquerque Environmental Health Department,Bernalillo,"Albuquerque, NM",NA,350011012,01,350011012,NA,AIRNOW,NA,NA
311530007_01,-95.956078,41.133317,343,America/Chicago,US,NE,2912 Coffey,Douglas County Health Department (Omaha),Sarpy,"Omaha-Council Bluffs, NE-IA",NA,311530007,01,311530007,NA,AIRNOW,NA,NA
530570011_01,-122.613213,48.52008,7,America/Los_Angeles,US,WA,Anacortes-202 Ave (SO-AQS),Washington Department of Ecology,Skagit,NA,NA,530570011,01,530570011,NA,AIRNOW,NA,NA
410430009_01,-123.091457,44.61569,72,America/Los_Angeles,US,OR,Albany - Calapooia School,Oregon Dept. of Environmental Quality,Linn,"Albany-Lebanon, OR",NA,410430009,01,410430009,NA,AIRNOW,NA,NA
840410171001_01,-121.1905,44.275,911,America/Los_Angeles,US,OR,Redmond High School,Oregon Dept. of Environmental Quality,Deschutes,"Bend, OR",NA,840410171001,01,840410171001,NA,AIRNOW,NA,NA
131510002_01,-84.1617,33.4347,NA,America/New_York,US,GA,McDonough,Georgia Department of Natural Resources,Henry,"Atlanta-Sandy Springs-Marietta, GA",NA,131510002,01,131510002,NA,AIRNOW,NA,NA
410392013_01,-122.480506,43.74436,352,America/Los_Angeles,US,OR,Oakridge - Willamette Activity Center,Lane Regional Air Protection Agency,Lane,"Eugene-Springfield, OR",NA,410392013,01,410392013,NA,AIRNOW,NA,NA
560350101_01,-109.8708,42.8698,2193,America/Denver,US,WY,Pinedale Gaseous,Wyoming Department of Environmental Quality,Sublette,NA,NA,560350101,01,560350101,NA,AIRNOW,NA,NA
220870007_01,-89.9761,29.9431,NA,America/Chicago,US,LA,Chalmette Vista,Louisiana Department of Environmental Quality,St. Bernard,"New Orleans-Metairie-Kenner, LA",NA,220870007,01,220870007,NA,AIRNOW,NA,NA
121290001_01,-84.1617,30.0842,NA,America/New_York,US,FL,St. Marks Wildlife Refuge,Florida Dept. of Environmental Protection,Wakulla,"Tallahassee, FL",NA,121290001,01,121290001,NA,AIRNOW,NA,NA
060650012_01,-116.858419,33.920758,NA,America/Los_Angeles,US,CA,Banning - South Hathaway Street,South Coast AQMD,Riverside,"Riverside-San Bernardino-Ontario, CA",NA,060650012,01,060650012,NA,AIRNOW,NA,NA
170650002_01,-88.625,38.088902,149,America/Chicago,US,IL,KNIGHT_P,Illinois EPA,Hamilton,"Mount Vernon, IL",NA,170650002,01,170650002,NA,AIRNOW,NA,NA
060950004_01,-122.237976,38.102507,6,America/Los_Angeles,US,CA,Vallejo,San Francisco Bay Area AQMD,Solano,"Vallejo-Fairfield, CA",NA,060950004,01,060950004,NA,AIRNOW,NA,NA
391351001_01,-84.72049,39.83562,NA,America/New_York,US,OH,Preble County,Ohio EPA-DAPC,Preble,"Dayton, OH",NA,391351001,01,391351001,NA,AIRNOW,NA,NA
080131001_01,-105.2667,40.0128,1632,America/Denver,US,CO,Boulder - CU - 2102 Athens St.,Colorado Department of Public Health and Environment,Boulder,"Boulder, CO",NA,080131001,01,080131001,NA,AIRNOW,NA,NA
420710007_01,-76.2833,40.0467,NA,America/New_York,US,PA,Lancaster,Pennsylvania Dept. of Environmental Protection,Lancaster,"Lancaster, PA",NA,420710007,01,420710007,NA,AIRNOW,NA,NA
840410510034_01,-122.6881,45.5187,38,America/Los_Angeles,US,OR,Portland Lincoln High School,Oregon Dept. of Environmental Quality,Multnomah,"Portland-Vancouver-Beaverton, OR-WA",NA,840410510034,01,840410510034,NA,AIRNOW,NA,NA
000100140_01,-123.082017,49.009869,52,America/Vancouver,CA,BC,Tsawwassen,Metro Vancouver,British Columbia,NA,NA,000100140,01,000100140,NA,AIRNOW,NA,NA
000100127_01,-122.69417,49.13278,NA,America/Vancouver,CA,BC,Surrey East,Metro Vancouver,British Columbia,NA,NA,000100127,01,000100127,NA,AIRNOW,NA,NA
000090502_01,-112.8006,49.7164,NA,America/Edmonton,CA,AB,Lethbridge,Alberta Environmental Monitoring and Reporting Agency (AEMERA),Alberta,NA,NA,000090502,01,000090502,NA,AIRNOW,NA,NA
060374004_01,-118.175278,33.792221,6,America/Los_Angeles,US,CA,South Long Beach,South Coast AQMD,Los Angeles,"Los Angeles-Long Beach-Santa Ana, CA",NA,060374004,01,060374004,NA,AIRNOW,NA,NA
210470006_01,-87.323608,36.911667,NA,America/Chicago,US,KY,Hopkinsville,Kentucky DEP,Christian,NA,NA,210470006,01,210470006,NA,AIRNOW,NA,NA
060850002_01,-121.574684,36.999571,63,America/Los_Angeles,US,CA,Gilory - 9th Street,San Francisco Bay Area AQMD,Santa Clara,"San Jose-Sunnyvale-Santa Clara, CA",NA,060850002,01,060850002,NA,AIRNOW,NA,NA
060871005_01,-122.083092,37.06315,98,America/Los_Angeles,US,CA,SLV Middle School AMS,Monterey Bay Unified APCD,Santa Cruz,"Santa Cruz-Watsonville, CA",NA,060871005,01,060871005,NA,AIRNOW,NA,NA
490530007_01,-113.3052,37.179,NA,America/Denver,US,UT,Hurricane,Utah Department of Environmental Quality,Washington,NA,NA,490530007,01,490530007,NA,AIRNOW,NA,NA
110010051_01,-76.953427,38.894749,NA,America/New_York,US,DC,DCNearRoad,District of Columbia - Department of Energy and Environment,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",NA,110010051,01,110010051,NA,AIRNOW,NA,NA
340030010_01,-73.9661,40.85355,NA,America/New_York,US,NJ,Fort Lee Near Road,New Jersey Dept. of Environmental Protection,Bergen,"New York-Northern New Jersey-Long Island, NY-NJ-PA",NA,340030010,01,340030010,NA,AIRNOW,NA,NA
484790313_01,-99.5333,27.5994,390,America/Chicago,US,TX,Laredo C313,Texas Commission on Environmental Quality,Webb,"Laredo, TX",NA,484790313,01,484790313,NA,AIRNOW,NA,NA
051190007_01,-92.2758,34.756100000000004,NA,America/Chicago,US,AR,PARR,Arkansas Department of Environmental Quality,Pulaski,"Little Rock-North Little Rock, AR",NA,051190007,01,051190007,NA,AIRNOW,NA,NA
320030044_01,-115.263056,36.0075,NA,America/Los_Angeles,US,NV,Mountains Edge,Clark County Department of Environment and Sustainability ,Clark,"Las Vegas-Paradise, NV",NA,320030044,01,320030044,NA,AIRNOW,NA,NA
240290002_01,-75.797203,39.305199,22,America/New_York,US,MD,Millington,Maryland Department of the Environment,Kent,NA,NA,240290002,01,240290002,NA,AIRNOW,NA,NA
060074001_01,-121.66881,39.32756,NA,America/Los_Angeles,US,CA,Gridley,California Air Resources Board,Butte,"Chico, CA",NA,060074001,01,060074001,NA,AIRNOW,NA,NA
180030004_01,-85.101816,41.094965,232,America/Indiana/Indianapolis,US,IN,Fort Wayne-Beacon St,Indiana Dept. of Environmental Management,Allen,"Fort Wayne, IN",NA,180030004,01,180030004,NA,AIRNOW,NA,NA
360870005_01,-74.028191,41.182079,140,America/New_York,US,NY,Rockland Cty,New York Dept. of Environmental Conservation,Rockland,NA,NA,360870005,01,360870005,NA,AIRNOW,NA,NA
840420810419_01,-77.230933,41.266192,NA,America/New_York,US,PA,Salladasburg,Pennsylvania Dept. of Environmental Protection,Lycoming,NA,NA,840420810419,01,840420810419,NA,AIRNOW,NA,NA
840530630017_01,-117.25765,47.663962,611,America/Los_Angeles,US,WA,Spokane-E Broadway Ave,Washington Department of Ecology,Spokane,"Spokane, WA",NA,840530630017,01,840530630017,NA,AIRNOW,NA,NA
530630047_01,-117.4263,47.6997,634,America/Los_Angeles,US,WA,Spokane-Monroe St.,Washington Department of Ecology,Spokane,"Spokane, WA",NA,530630047,01,530630047,NA,AIRNOW,NA,NA
181830003_01,-85.629444,41.169722,NA,America/Indiana/Indianapolis,US,IN,Larwill,Indiana Dept. of Environmental Management,Whitley,NA,NA,181830003,01,181830003,NA,AIRNOW,NA,NA
